1.0,1.0,0.5,0.001,0.001,0.22213110650505574,4.277745510490214,1.7139763747157577,2.384413672403375,1.7505097994108942,2.3415033481499705
1.0,1.0,0.5,0.01,0.001,-0.7512292983089274,6.125460033867395,1.1664496768464723,3.0164268519827795,1.3322269015508326,2.819788517953284
1.0,1.0,1.0,0.001,0.001,-1.53474713698399,6.657563075933292,0.9617815459439987,3.309839580409924,1.2494620481134833,2.936779783836217
1.0,1.0,1.0,0.01,0.001,-3.6749703020324644,8.856702115449526,-0.8842506921752502,5.546586381008344,0.2804973471018284,4.115274551563009
1.0,1.0,2.0,0.001,0.001,-16.541470390400594,11.252749437512772,-12.869709346090305,21.602190844048458,-1.3263129622740646,6.437352637024636
1.0,1.0,2.0,0.01,0.001,-35.12732723908135,13.383487934824021,-96.28964224679,124.06683533717982,-4.199661727443185,10.756861403807175
1.0,5.0,0.5,0.001,0.001,0.05418030617683045,4.531958816481966,1.6027223275771498,2.5127256404446983,1.6601108616421962,2.4468311578945654
1.0,5.0,0.5,0.01,0.001,-0.9539958862506804,6.4212798107838065,0.977309490201987,3.239307351664394,1.1990334475862126,2.980092738922105
1.0,5.0,1.0,0.001,0.001,-1.745495582867952,6.932023086010838,0.7470441074215532,3.5734386435053356,1.1164713810991953,3.1039410302432238
1.0,5.0,1.0,0.01,0.001,-3.949414402976625,9.156398349683561,-1.3297761273510464,6.088167707750426,0.058538970096364995,4.399060495886218
1.0,5.0,2.0,0.001,0.001,-17.551338013300743,11.484059557594309,-15.30761618020907,24.612391165076655,-1.6132325298163286,6.839390784950983
1.0,5.0,2.0,0.01,0.001,-37.508858477774844,13.644093811132265,-116.86117463591141,148.1611049946913,-4.248827825023153,11.228747410581754
1.0,10.0,0.5,0.001,0.001,-0.1456063988637626,4.851256384912354,1.4472327146817243,2.69534233253275,1.540088611446909,2.5907497828663573
1.0,10.0,0.5,0.01,0.001,-1.2002714858303996,6.789936039832715,0.7114869847855474,3.554648477074286,1.0218141639509082,3.1971242123361945
1.0,10.0,1.0,0.001,0.001,-2.0033194689332916,7.272002845053157,0.4434872040354987,3.947139452758699,0.9438419303809007,3.3279295724784457
1.0,10.0,1.0,0.01,0.001,-4.290338929847805,9.52545983178993,-1.9714375420255545,6.863646482935332,-0.199227103288393,4.740851803713392
1.0,10.0,2.0,0.001,0.001,-18.889426889328767,11.768357319581016,-18.969441218753538,29.091090963853603,-1.975333047597739,7.352409753310369
1.0,10.0,2.0,0.01,0.001,-40.70874163363221,13.959412313519309,-149.73859000296775,186.37900685665286,-4.30426853749298,11.811878721608853
5.0,1.0,0.5,0.001,0.001,-0.04074697851748965,4.647319512572755,1.6289520255363565,2.4874811368565672,1.687550074283636,2.4204269560466134
5.0,1.0,0.5,0.01,0.001,-1.065863760161404,6.5686656820109075,0.9793776367614444,3.2391745773376974,1.2026767539976375,2.9784472339781085
5.0,1.0,1.0,0.001,0.001,-1.8846327616980585,7.082470653739406,0.7444304639559483,3.5788568246486547,1.1131032729100994,3.1099753889771833
5.0,1.0,1.0,0.01,0.001,-4.164611032761657,9.345521398593098,-1.3611337918386188,6.125233619121122,0.022812571729055264,4.439003235651102
5.0,1.0,2.0,0.001,0.001,-18.351302065864225,11.67968405764842,-15.128948154746597,24.47152275666305,-1.7159396174039125,6.950565623613991
5.0,1.0,2.0,0.01,0.001,-39.204104430478004,13.851744502456773,-114.79100841618822,146.36295476314223,-4.441761610099576,11.432583482455225
5.0,5.0,0.5,0.001,0.001,-0.201880672875691,4.904318107886147,1.4956381217587675,2.6431157186516594,1.58351754899731,2.5440262975772376
5.0,5.0,0.5,0.01,0.001,-1.2694555736582742,6.866595890096055,0.7533449204996572,3.506099959733975,1.0494379516505068,3.164422440389841
5.0,5.0,1.0,0.001,0.001,-2.0986919441743264,7.357752934612661,0.4886287056912202,3.892641910938827,0.9636490807314053,3.3019463117545507
5.0,5.0,1.0,0.01,0.001,-4.450482345201434,9.644460920196737,-1.8944437858318106,6.769317897444521,-0.2114709250160054,4.743293242137474
5.0,5.0,2.0,0.001,0.001,-19.476110248687846,11.906844405112032,-18.073758441066133,28.092057251290278,-2.0216042655721798,7.3810132884714434
5.0,5.0,2.0,0.01,0.001,-41.89168929071019,14.104328895064862,-140.94065647769764,176.92494941519834,-4.486822404233276,11.922877844072074
5.0,10.0,0.5,0.001,0.001,-0.39291027669619094,5.226380287300507,1.3079903757952644,2.8654571939619915,1.445154150832193,2.712633309864565
5.0,10.0,0.5,0.01,0.001,-1.517011473638271,7.237071546572213,0.43380888547275687,3.885345801193077,0.8459198671705237,3.415288730807777
