1.0,1.0,0.5,0.001,0.001,-1.9760034780865157,19.6465948250376,8.039275296388794,10.121457997027203,7.965180106127248,10.117962397119621
1.0,1.0,0.5,0.01,0.001,-8.662439138747196,26.50011784516335,5.743827463457482,12.561211453866697,5.735235742408829,12.276941594214094
1.0,1.0,1.0,0.001,0.001,-16.927631125565036,34.44858340722945,3.8208993100655375,14.69066953882804,3.82899239419189,14.133464835981147
1.0,1.0,1.0,0.01,0.001,-33.275895483091425,54.124069612363044,-8.286272997924064,27.672446877624914,-3.8684451359649366,21.64894318739463
1.0,1.0,2.0,0.001,0.001,-143.83165459739377,217.31387911997646,-148.84492529945192,176.91243697350075,-27.866504963787133,45.16242272046925
1.0,1.0,2.0,0.01,0.001,-286.23962646939776,459.5714712478676,-1284.5671816723734,1348.08711014043,-48.953787413854364,65.10549248171795
1.0,5.0,0.5,0.001,0.001,-3.4920987958562595,21.15212459971874,7.700729042443726,10.48865802277287,7.666724749032254,10.402427782614156
1.0,5.0,0.5,0.01,0.001,-10.659544108187385,28.593093360490965,5.025210922241763,13.34666257410054,5.2051658909729355,12.780553610413076
1.0,5.0,1.0,0.001,0.001,-19.1708117754666,36.94386175817104,2.8146669369055113,15.801768553486102,3.1457913061237655,14.781639785524131
1.0,5.0,1.0,0.01,0.001,-36.21846407022256,57.69993087517327,-11.006592957300207,30.636060448275245,-5.312714946621165,23.062382449105137
1.0,5.0,2.0,0.001,0.001,-153.07107315530374,232.75505936435027,-175.9449707222183,205.40483588503483,-29.824177712924776,47.071129851051055
1.0,5.0,2.0,0.01,0.001,-305.96624064323197,495.82334721360155,-1572.021599924328,1642.5900195089778,-50.949534256410914,66.99469210738495
1.0,10.0,0.5,0.001,0.001,-5.394491401121288,23.034951772845837,7.198522145159766,11.039119583974388,7.2465580832048175,10.80047095458887
1.0,10.0,0.5,0.01,0.001,-13.182887405969788,31.249371487300962,3.954729714470293,14.52106860076799,4.469003937938201,13.477793449281425
1.0,10.0,1.0,0.001,0.001,-22.00304700019687,40.10948389834247,1.3151265585277496,17.460278567402497,2.224639839332112,15.657404250069852
1.0,10.0,1.0,0.01,0.001,-39.94689416474293,62.25646344379567,-15.135926499941847,35.123309643648284,-6.926502610644485,24.612785259009314
1.0,10.0,2.0,0.001,0.001,-165.21018500690303,253.2508215728445,-217.5664802456297,249.07213687585386,-32.22652653789693,49.401733269252276
1.0,10.0,2.0,0.01,0.001,-332.16209659467705,544.5847875155083,-2037.635796577358,2118.990456206298,-53.374614031479325,69.2752436715274
5.0,1.0,0.5,0.001,0.001,-3.907689354252152,21.621512653411223,7.6444268663265875,10.546763043475128,7.596825401313669,10.471885543063621
5.0,1.0,0.5,0.01,0.001,-11.12207661887598,29.164366331852236,4.939277841365271,13.436691507125577,5.101533825046468,12.883531753386267
5.0,1.0,1.0,0.001,0.001,-19.733569523299494,37.727459169650906,2.766499373283108,15.856242090852422,3.0519284923073418,14.875008896643395
5.0,1.0,1.0,0.01,0.001,-37.11015533681704,59.09956957793319,-10.994271147190757,30.637670576597458,-5.276443981448818,23.017819900955004
5.0,1.0,2.0,0.001,0.001,-157.65230183338733,241.4184778809581,-173.89226673937276,203.4161788122844,-30.821561927814194,47.99635960303515
5.0,1.0,2.0,0.01,0.001,-316.40801202316067,516.2054795789812,-1549.5543006850046,1620.424305396253,-52.39696794738946,68.31849324807068
5.0,5.0,0.5,0.001,0.001,-5.419195716630917,23.126891574031326,7.233787157012156,10.996884237969418,7.250362084647177,10.800184651939693
5.0,5.0,0.5,0.01,0.001,-13.151148825957797,31.32657602036452,4.063244851497577,14.398126278281273,4.490162854109238,13.462911331357228
5.0,5.0,1.0,0.001,0.001,-22.022886660402236,40.326262406093875,1.5392456411167013,17.21429787320088,2.2902769158465928,15.599891217757229
5.0,5.0,1.0,0.01,0.001,-40.14356178308443,62.874633460141,-14.365629538621697,34.30398571898132,-6.738171917980784,24.435732624470575
